Index, accelX, accelY, accelZ, magX, magY, magZ, gyroX, gyroY, gyroZ, temp, rH, pressure, proximity, maxAudio
298,   0.009, -0.596,  0.794, -59.240, 54.930, 21.190,  4.520,  1.280,  0.000, 31.890, 37.650, 96.940, 247, 226
299,  -0.070, -0.433,  0.806, -84.360, 54.260, 23.790,  4.210,  0.610,  0.120, 31.890, 37.600, 96.940, 248, 304
300,  -0.109, -0.611,  0.869, -72.360, 52.060, 25.810,  4.640,  0.980,  0.180, 31.870, 37.660, 96.940, 248, 266
301,  -0.066, -0.608,  0.881, -30.000, 48.060, 27.610,  4.460,  1.160, -0.240, 31.850, 37.550, 96.940, 246, 279
302,  -0.025, -0.548,  0.789,  3.690, 46.260, 28.830,  4.330,  0.670,  0.000, 31.890, 37.580, 96.940, 251, 336
303,  -0.057, -0.513,  0.792, 33.960, 49.660, 24.600,  4.580,  0.790, -0.060, 31.870, 37.560, 96.940, 248, 397
304,  -0.104, -0.590,  0.873, 85.500, 53.710, 20.100,  3.910,  1.160, -0.120, 31.890, 37.630, 96.950, 249, 367
305,  -0.091, -0.579,  0.875, 140.330, 55.180, 14.900,  4.580,  0.670,  0.060, 31.900, 37.600, 96.940, 252, 294
306,   0.019, -0.596,  0.748, 179.430, 55.490,  9.990,  4.700,  1.040, -0.060, 31.870, 37.620, 96.940, 247, 392
307,  -0.095, -0.401,  0.812, 188.500, 57.410,  8.780,  4.270,  1.040, -0.120, 31.870, 37.610, 96.940, 249, 317
308,  -0.160, -0.614,  0.885, 159.700, 59.960,  6.100,  4.460,  0.730,  0.120, 31.900, 37.630, 96.940, 247, 361
309,  -0.027, -0.612,  0.827, 115.380, 64.920,  5.130,  4.580,  1.040,  0.000, 31.900, 37.650, 96.940, 249, 313
310,  -0.039, -0.484,  0.778, 90.160, 63.310,  5.650,  4.150,  0.920,  0.000, 31.870, 37.550, 96.940, 248, 327
311,  -0.105, -0.554,  0.835, 48.220, 58.650, 11.930,  4.760,  0.790,  0.120, 31.890, 37.580, 96.930, 248, 277
312,  -0.102, -0.619,  0.876, -12.920, 55.960, 17.710,  4.580,  1.160,  0.000, 31.850, 37.620, 96.890, 248, 275
313,  -0.041, -0.569,  0.823, -62.920, 54.990, 21.470,  4.270,  0.920,  0.000, 31.890, 37.620, 96.870, 247, 260
314,  -0.036, -0.491,  0.781, -85.300, 54.760, 23.670,  4.580,  0.790,  0.180, 31.890, 37.590, 96.820, 249, 286
315,  -0.094, -0.579,  0.826, -67.690, 51.540, 25.880,  4.090,  1.160, -0.180, 31.890, 37.630, 96.880, 248, 259
316,  -0.123, -0.563,  0.891, -21.010, 47.310, 28.780,  4.210,  0.850, -0.060, 31.900, 37.640, 96.880, 246, 428
317,  -0.002, -0.603,  0.770,  9.110, 47.300, 27.990,  4.820,  0.670,  0.180, 31.850, 37.570, 96.880, 250, 319
318,  -0.037, -0.429,  0.808, 45.480, 51.260, 24.340,  4.150,  1.160, -0.120, 31.850, 37.630, 96.890, 248, 311
319,  -0.129, -0.557,  0.875, 104.130, 54.810, 17.630,  4.330,  0.550,  0.180, 31.800, 37.680, 96.930, 249, 310
320,  -0.061, -0.615,  0.863, 156.410, 54.880, 13.900,  4.880,  0.920,  0.060, 31.870, 37.580, 96.940, 245, 239
321,   0.010, -0.526,  0.771, 186.080, 55.200, 11.410,  4.210,  1.340,  0.060, 31.870, 37.700, 96.940, 249, 326
322,  -0.094, -0.502,  0.771, 166.540, 59.830,  6.540,  4.820,  0.610,  0.240, 31.850, 37.670, 96.940, 246, 305
323,  -0.136, -0.656,  0.899, 121.190, 63.830,  5.080,  4.880,  0.850,  0.240, 31.850, 37.590, 96.940, 246, 315
324,  -0.036, -0.563,  0.859, 94.140, 64.780,  6.260,  4.210,  1.160,  0.000, 31.850, 37.560, 96.940, 248, 251
325,  -0.042, -0.548,  0.726, 59.070, 59.360,  8.520,  4.880,  0.850,  0.120, 31.890, 37.610, 96.940, 247, 292
326,  -0.098, -0.535,  0.814,  3.610, 56.410, 16.240,  4.090,  1.280, -0.310, 31.850, 37.630, 96.940, 248, 274
327,  -0.121, -0.594,  0.911, -49.130, 55.150, 19.740,  4.270,  1.160, -0.180, 31.870, 37.620, 96.940, 248, 312
328,  -0.035, -0.635,  0.778, -80.160, 54.440, 22.920,  4.880,  0.730,  0.180, 31.870, 37.660, 96.940, 250, 259
329,  -0.011, -0.453,  0.808, -80.460, 52.970, 25.650,  4.270,  1.280, -0.180, 31.890, 37.640, 96.940, 246, 293
330,  -0.092, -0.529,  0.847, -46.040, 49.780, 27.190,  4.210,  1.040,  0.000, 31.850, 37.710, 96.940, 249, 316
331,  -0.129, -0.646,  0.855, -4.270, 46.190, 28.360,  4.760,  0.610, -0.060, 31.870, 37.620, 96.940, 248, 313
332,   0.013, -0.559,  0.811, 21.750, 48.490, 27.170,  4.210,  1.340, -0.240, 31.870, 37.650, 96.940, 248, 347
333,  -0.029, -0.469,  0.770, 66.600, 53.200, 21.860,  4.460,  0.730,  0.000, 31.900, 37.670, 96.940, 249, 296
334,  -0.151, -0.621,  0.830, 125.660, 55.000, 15.640,  4.880,  0.610,  0.120, 31.890, 37.630, 96.940, 247, 305
335,  -0.064, -0.576,  0.916, 170.700, 54.940, 12.780,  4.150,  1.220, -0.180, 31.850, 37.670, 96.940, 248, 446
336,  -0.025, -0.567,  0.761, 189.010, 56.180, 10.210,  4.330,  0.610, -0.060, 31.900, 37.550, 96.940, 249, 335
337,  -0.085, -0.488,  0.760, 172.280, 58.960,  7.260,  4.330,  1.100,  0.060, 31.900, 37.680, 96.940, 247, 221
338,  -0.110, -0.590,  0.892, 128.780, 62.720,  5.220,  4.150,  1.280, -0.120, 31.870, 37.610, 96.940, 249, 273
339,  -0.070, -0.595,  0.833, 98.950, 64.540,  5.940,  4.390,  0.610,  0.060, 31.870, 37.690, 96.940, 249, 311
340,   0.008, -0.576,  0.744, 65.140, 60.400,  9.120,  4.760,  1.040,  0.000, 31.850, 37.610, 96.940, 248, 269
341,  -0.060, -0.431,  0.836,  9.780, 56.010, 14.310,  4.090,  1.280,  0.000, 31.870, 37.560, 96.940, 248, 280
342,  -0.144, -0.639,  0.880, -45.870, 55.460, 19.980,  4.520,  0.610,  0.000, 31.890, 37.650, 96.940, 245, 347
343,  -0.010, -0.600,  0.813, -79.080, 54.600, 22.900,  4.390,  1.220,  0.060, 31.870, 37.640, 96.940, 248, 247
344,  -0.008, -0.464,  0.794, -79.460, 52.620, 25.400,  4.460,  0.730,  0.120, 31.890, 37.640, 96.940, 248, 339
345,  -0.128, -0.567,  0.802, -45.310, 49.450, 28.520,  4.580,  0.550,  0.060, 31.890, 37.630, 96.940, 245, 338
346,  -0.094, -0.604,  0.896, -4.110, 45.800, 29.080,  4.270,  1.280,  0.000, 31.870, 37.560, 96.940, 250, 353
347,  -0.034, -0.565,  0.807, 23.490, 48.320, 25.880,  4.460,  0.850,  0.180, 31.850, 37.670, 96.940, 246, 325
348,  -0.060, -0.503,  0.738, 69.200, 52.330, 21.920,  4.760,  1.040, -0.060, 31.890, 37.650, 96.940, 250, 286
349,  -0.092, -0.558,  0.880, 127.320, 54.280, 16.580,  4.210,  1.460, -0.180, 31.850, 37.660, 96.940, 248, 413
350,  -0.120, -0.602,  0.864, 172.680, 55.180, 12.830,  4.330,  0.670,  0.180, 31.850, 37.670, 96.940, 248, 277
351,   0.018, -0.597,  0.775, 188.670, 56.160,  7.630,  4.330,  1.280, -0.120, 31.870, 37.560, 96.940, 247, 266
352,  -0.029, -0.421,  0.823, 168.040, 59.220,  6.680,  4.330,  1.280, -0.240, 31.890, 37.620, 96.940, 248, 350
353,  -0.155, -0.623,  0.841, 124.560, 63.510,  5.300,  4.640,  0.730,  0.240, 31.850, 37.630, 96.940, 247, 298
354,  -0.048, -0.597,  0.875, 94.760, 63.820,  5.140,  4.270,  1.340, -0.060, 31.850, 37.680, 96.940, 248, 304
355,   0.014, -0.531,  0.774, 61.850, 60.070,  9.660,  4.520,  0.850,  0.180, 31.810, 37.620, 96.940, 246, 372
356,  -0.107, -0.512,  0.788,  6.140, 56.320, 16.040,  4.760,  0.610,  0.180, 31.870, 37.640, 96.940, 246, 314
357,  -0.106, -0.596,  0.906, -48.190, 55.040, 19.310,  4.210,  1.220, -0.180, 31.870, 37.640, 96.940, 247, 399
358,  -0.059, -0.609,  0.814, -80.810, 54.740, 23.190,  4.700,  0.670,  0.060, 31.810, 37.650, 96.940, 248, 330
359,  -0.034, -0.567,  0.740, -78.160, 52.860, 26.050,  4.460,  1.280,  0.060, 31.900, 37.720, 96.880, 247, 348
360,  -0.074, -0.475,  0.845, -37.790, 49.070, 28.420,  4.330,  1.460, -0.240, 31.890, 37.690, 96.880, 250, 300
361,  -0.139, -0.623,  0.864,  1.370, 46.040, 29.420,  4.640,  0.730,  0.000, 31.870, 37.610, 96.850, 248, 242
362,   0.004, -0.593,  0.803, 31.570, 49.160, 25.110,  4.460,  1.220,  0.000, 31.890, 37.630, 96.870, 247, 268
363,  -0.011, -0.457,  0.799, 86.270, 53.780, 18.700,  4.390,  1.340, -0.120, 31.900, 37.660, 96.880, 250, 278
364,  -0.138, -0.578,  0.818, 144.580, 54.680, 15.310,  4.580,  0.670,  0.000, 31.900, 37.640, 96.860, 249, 257
365,  -0.085, -0.600,  0.875, 182.260, 55.640, 11.620,  4.330,  1.280, -0.060, 31.870, 37.620, 96.900, 248, 334
366,   0.004, -0.552,  0.823, 185.970, 57.420,  7.540,  4.330,  0.850,  0.060, 31.850, 37.670, 96.920, 249, 242
367,  -0.072, -0.471,  0.761, 150.430, 61.150,  7.070,  4.330,  0.490,  0.000, 31.830, 37.660, 96.940, 247, 253
368,  -0.107, -0.594,  0.865, 109.060, 64.750,  4.480,  4.460,  1.040, -0.060, 31.890, 37.710, 96.940, 249, 292
369,  -0.106, -0.568,  0.878, 60.930, 59.740,  9.200,  4.390,  0.850,  0.060, 31.850, 37.710, 96.940, 247, 300
370,  -0.029, -0.599,  0.754,  3.320, 56.120, 15.930,  4.640,  0.980,  0.060, 31.890, 37.570, 96.940, 248, 346
371,  -0.045, -0.452,  0.798, -51.600, 54.920, 19.640,  4.090,  1.220, -0.240, 31.900, 37.620, 96.940, 248, 327
372,  -0.143, -0.594,  0.876, -82.260, 54.520, 22.800,  4.460,  0.730,  0.060, 31.870, 37.630, 96.940, 248, 284
373,  -0.037, -0.618,  0.850, -77.230, 51.970, 24.910,  4.820,  0.790,  0.060, 31.890, 37.710, 96.940, 246, 326
374,   0.008, -0.562,  0.778, -36.880, 48.890, 28.150,  4.210,  1.160,  0.000, 31.870, 37.640, 96.940, 247, 200
375,  -0.104, -0.457,  0.820,  0.350, 45.900, 29.320,  4.270,  0.610,  0.120, 31.890, 37.600, 96.940, 248, 322
376,  -0.111, -0.634,  0.895, 29.100, 48.900, 26.350,  4.460,  0.850,  0.120, 31.870, 37.670, 96.940, 249, 341
377,  -0.012, -0.589,  0.842, 78.710, 53.170, 20.800,  4.210,  1.040,  0.060, 31.870, 37.710, 96.940, 248, 325
378,  -0.049, -0.484,  0.774, 136.190, 55.110, 14.660,  4.520,  0.730,  0.060, 31.870, 37.650, 96.940, 248, 242
379,  -0.092, -0.554,  0.836, 176.870, 55.180, 12.020,  4.580,  1.220, -0.060, 31.890, 37.650, 96.940, 249, 417
380,  -0.133, -0.583,  0.895, 189.600, 56.150,  8.630,  4.090,  0.730, -0.120, 31.850, 37.640, 96.940, 249, 316
381,  -0.035, -0.605,  0.763, 163.380, 59.110,  6.640,  4.580,  0.850, -0.060, 31.870, 37.590, 96.940, 248, 273
382,  -0.016, -0.456,  0.795, 117.300, 63.530,  4.830,  4.210,  1.220, -0.060, 31.870, 37.550, 96.940, 248, 290
383,  -0.144, -0.583,  0.844, 90.870, 63.400,  5.860,  4.270,  0.550,  0.000, 31.890, 37.590, 96.940, 248, 362
384,  -0.064, -0.607,  0.866, 52.830, 59.110, 10.950,  4.390,  1.220,  0.060, 31.830, 37.700, 96.940, 248, 297
385,   0.018, -0.538,  0.821, -5.400, 55.850, 17.660,  4.210,  1.340, -0.060, 31.890, 37.680, 96.940, 248, 320
386,  -0.085, -0.489,  0.766, -56.800, 54.910, 21.130,  4.460,  0.610,  0.180, 31.870, 37.620, 96.940, 248, 364
387,  -0.111, -0.598,  0.880, -83.620, 54.610, 22.000,  4.460,  1.220,  0.060, 31.900, 37.650, 96.940, 245, 280
388,  -0.059, -0.548,  0.886, -75.390, 52.530, 26.030,  4.210,  0.550,  0.180, 31.850, 37.620, 96.940, 245, 354
389,  -0.020, -0.614,  0.728, -32.290, 48.470, 28.170,  4.580,  0.670,  0.060, 31.810, 37.610, 96.940, 246, 314
390,  -0.053, -0.425,  0.823,  3.710, 46.180, 28.650,  4.090,  1.280, -0.060, 31.890, 37.580, 96.940, 247, 254
391,  -0.158, -0.635,  0.865, 33.760, 49.570, 24.020,  4.640,  0.730,  0.120, 31.900, 37.690, 96.940, 247, 361
392,  -0.050, -0.652,  0.834, 87.760, 53.630, 19.290,  4.700,  1.400, -0.060, 31.870, 37.660, 96.940, 247, 359
393,  -0.005, -0.476,  0.777, 143.030, 54.790, 13.810,  4.150,  1.400, -0.060, 31.900, 37.690, 96.940, 246, 268
394,  -0.119, -0.549,  0.799, 181.740, 55.440, 10.250,  4.700,  0.610,  0.000, 31.850, 37.630, 96.940, 248, 313
395,  -0.114, -0.595,  0.932, 186.980, 56.920,  7.460,  4.210,  1.340, -0.180, 31.890, 37.630, 96.940, 246, 356
396,  -0.018, -0.557,  0.824, 155.000, 60.220,  6.470,  4.390,  1.220, -0.060, 31.900, 37.690, 96.940, 249, 344
397,  -0.050, -0.524,  0.768, 111.580, 64.660,  4.140,  4.880,  0.730,  0.060, 31.870, 37.580, 96.940, 248, 281
398,  -0.095, -0.541,  0.879, 85.720, 62.460,  6.620,  4.330,  1.220, -0.120, 31.900, 37.680, 96.940, 245, 260
399,  -0.128, -0.564,  0.877, 42.630, 58.390, 10.530,  4.520,  0.610,  0.240, 31.900, 37.670, 96.940, 247, 299
400,  -0.007, -0.618,  0.793, -16.330, 55.540, 17.540,  5.070,  0.980,  0.060, 31.900, 37.640, 96.940, 245, 272
401,  -0.033, -0.426,  0.789, -63.260, 55.250, 20.060,  4.270,  1.160, -0.060, 31.870, 37.630, 96.940, 248, 231
402,  -0.153, -0.635,  0.854, -83.760, 53.650, 22.790,  4.820,  0.730,  0.180, 31.890, 37.700, 96.940, 247, 303
403,  -0.067, -0.620,  0.867, -68.260, 52.010, 26.610,  4.820,  0.920,  0.000, 31.870, 37.690, 96.940, 245, 301
404,  -0.005, -0.547,  0.775, -25.440, 48.110, 27.720,  4.150,  0.920, -0.120, 31.870, 37.680, 96.940, 249, 252
405,  -0.088, -0.476,  0.794,  7.590, 46.310, 30.430,  4.940,  0.730,  0.120, 31.890, 37.720, 96.930, 246, 316
406,  -0.113, -0.581,  0.903, 42.050, 50.370, 25.290,  4.150,  1.280, -0.240, 31.960, 37.670, 96.850, 249, 322
407,  -0.074, -0.570,  0.865, 100.840, 54.240, 18.430,  4.210,  0.980,  0.000, 31.890, 37.690, 96.870, 247, 314
408,  -0.005, -0.549,  0.765, 157.080, 55.110, 11.910,  4.700,  0.920,  0.000, 31.900, 37.660, 96.860, 249, 387
409,  -0.093, -0.467,  0.830, 186.440, 55.740,  9.520,  4.330,  1.040, -0.120, 31.920, 37.640, 96.860, 247, 345
410,  -0.143, -0.620,  0.898, 181.860, 57.740,  7.120,  4.820,  0.730,  0.180, 31.870, 37.630, 96.880, 249, 333
411,  -0.013, -0.616,  0.823, 137.760, 61.840,  5.150,  4.700,  1.040,  0.120, 31.870, 37.650, 96.830, 246, 254
412,  -0.040, -0.460,  0.773, 101.480, 64.790,  4.280,  4.460,  0.850, -0.060, 31.890, 37.650, 96.890, 250, 245
413,  -0.118, -0.581,  0.851, 70.540, 60.670,  9.130,  4.940,  0.790,  0.240, 31.810, 37.690, 96.940, 248, 192
414,  -0.097, -0.623,  0.882, 17.750, 56.070, 14.260,  4.640,  0.980, -0.060, 31.890, 37.660, 96.940, 248, 269
415,  -0.036, -0.560,  0.803, -39.340, 55.830, 18.710,  4.460,  0.920,  0.240, 31.870, 37.650, 96.940, 248, 352
416,  -0.030, -0.494,  0.788, -83.520, 53.980, 23.070,  4.880,  0.980,  0.120, 31.870, 37.700, 96.940, 248, 423
417,  -0.106, -0.561,  0.860, -71.360, 51.600, 26.490,  4.150,  0.980, -0.120, 31.900, 37.550, 96.940, 249, 256
418,  -0.112, -0.590,  0.880, -28.740, 48.350, 28.210,  4.580,  0.550,  0.060, 31.890, 37.670, 96.940, 246, 264
419,   0.017, -0.615,  0.763,  4.320, 46.090, 30.070,  4.520,  1.160, -0.060, 31.890, 37.640, 96.940, 247, 385
420,  -0.084, -0.426,  0.813, 34.950, 49.620, 25.040,  4.330,  0.610,  0.120, 31.900, 37.730, 96.940, 247, 315
421,  -0.146, -0.630,  0.841, 87.020, 54.280, 19.170,  4.640,  0.920,  0.180, 31.900, 37.760, 96.940, 248, 217
422,  -0.040, -0.598,  0.884, 142.920, 54.930, 15.090,  4.330,  1.280, -0.120, 31.890, 37.700, 96.940, 249, 266
423,  -0.027, -0.527,  0.743, 181.160, 55.090, 11.460,  4.700,  0.610,  0.060, 31.890, 37.680, 96.940, 248, 288
424,  -0.071, -0.483,  0.805, 187.070, 56.860,  8.040,  4.460,  1.280, -0.060, 31.890, 37.680, 96.940, 249, 273
425,  -0.114, -0.597,  0.917, 158.080, 60.250,  6.620,  4.210,  1.220, 15.500, 31.920, 37.650, 96.940, 248, 359
426,  -0.053, -0.624,  0.789, 113.670, 65.200,  4.130,  4.520,  0.730,  0.060, 31.900, 37.720, 96.940, 247, 430
427,   0.005, -0.490,  0.790, 88.280, 62.770,  6.350,  4.270,  1.340, -0.120, 31.870, 37.570, 96.940, 246, 366
428,  -0.085, -0.504,  0.816, 47.660, 58.190, 10.670,  4.270,  0.490,  0.000, 31.870, 37.690, 96.940, 249, 311
429,  -0.131, -0.645,  0.856, -9.810, 56.030, 16.270,  4.940,  0.670,  0.120, 31.890, 37.610, 96.940, 248, 347
430,  -0.001, -0.576,  0.831, -58.090, 55.690, 20.740,  4.270,  1.280, -0.120, 31.890, 37.650, 96.940, 248, 249
431,  -0.071, -0.474,  0.751, -83.510, 54.600, 23.320,  4.390,  0.730,  0.060, 31.870, 37.660, 96.940, 246, 314
432,  -0.139, -0.602,  0.842, -74.080, 52.090, 25.950,  4.580,  1.280,  0.000, 31.870, 37.690, 96.940, 248, 309
433,  -0.080, -0.563,  0.907, -32.360, 48.750, 29.150,  3.970,  1.280, -0.120, 31.850, 37.630, 96.940, 248, 341
434,  -0.020, -0.616,  0.729,  2.440, 46.240, 29.310,  4.700,  0.730,  0.120, 31.900, 37.640, 96.940, 249, 337
435,  -0.038, -0.428,  0.821, 31.800, 49.610, 26.110,  4.390,  1.220, -0.060, 31.890, 37.730, 96.940, 245, 249
436,  -0.124, -0.569,  0.886, 84.230, 54.030, 20.000,  3.910,  1.100, -0.120, 31.900, 37.680, 96.940, 253, 300
437,  -0.077, -0.652,  0.831, 142.610, 54.870, 14.040,  4.880,  0.670,  0.180, 31.850, 37.630, 96.940, 248, 325
438,   0.014, -0.508,  0.790, 179.860, 54.810, 11.150,  4.270,  1.280, -0.120, 31.920, 37.620, 96.940, 251, 259
439,  -0.077, -0.416,  0.805, 186.580, 57.230,  9.180,  4.820,  0.550,  0.000, 31.870, 37.700, 96.940, 248, 315
440,  -0.140, -0.662,  0.885, 157.800, 60.330,  8.280,  4.820,  0.670,  0.120, 31.890, 37.640, 96.940, 247, 265
441,  -0.033, -0.555,  0.857, 113.010, 64.550,  6.530,  4.210,  1.160, -0.180, 31.870, 37.650, 96.940, 248, 304
442,  -0.029, -0.551,  0.735, 87.080, 63.420,  6.240,  4.880,  0.730,  0.180, 31.870, 37.690, 96.940, 248, 256
443,  -0.085, -0.558,  0.823, 46.230, 58.300, 10.280,  3.970,  1.340, -0.240, 31.900, 37.690, 96.940, 247, 264
444,  -0.133, -0.558,  0.891, -12.070, 55.250, 16.810,  4.030,  1.280,  0.000, 31.870, 37.650, 96.950, 248, 282
445,  -0.013, -0.637,  0.804, -61.080, 54.910, 21.400,  4.880,  0.610,  0.120, 31.940, 37.700, 96.940, 248, 341
446,  -0.015, -0.443,  0.780, -84.060, 54.270, 23.010,  4.090,  1.280, -0.120, 31.890, 37.680, 96.940, 249, 290
447,  -0.145, -0.503,  0.846, -70.870, 51.780, 28.090,  4.390,  0.790,  0.060, 31.890, 37.650, 96.940, 247, 294
448,  -0.095, -0.638,  0.888, -26.780, 47.710, 28.820,  4.820,  0.920,  0.060, 31.890, 37.670, 96.940, 248, 279
449,  -0.009, -0.552,  0.777,  6.090, 46.250, 28.800,  4.330,  1.100, -0.060, 31.900, 37.660, 96.940, 249, 305
450,  -0.074, -0.416,  0.802, 38.260, 50.040, 24.870,  4.700,  0.670,  0.060, 31.900, 37.670, 96.940, 248, 333
451,  -0.120, -0.625,  0.868, 95.400, 54.080, 17.770,  4.700,  1.040,  0.000, 31.890, 37.620, 96.940, 247, 295
452,  -0.089, -0.563,  0.874, 151.810, 55.290, 14.210,  4.150,  1.040, -0.120, 31.900, 37.660, 96.940, 249, 388
453,  -0.007, -0.572,  0.766, 185.050, 55.800, 11.760,  4.940,  0.790,  0.120, 31.920, 37.700, 96.870, 246, 353
454,  -0.060, -0.496,  0.783, 182.120, 57.560,  8.090,  4.390,  1.220, -0.180, 31.870, 37.690, 96.870, 247, 268
455,  -0.141, -0.601,  0.898, 141.540, 61.890,  5.800,  4.330,  0.920, -0.120, 31.890, 37.670, 96.870, 247, 318
456,  -0.036, -0.623,  0.851, 103.560, 64.690,  5.880,  4.700,  0.850,  0.180, 31.890, 37.670, 96.820, 247, 324
457,  -0.008, -0.496,  0.755, 73.440, 61.160,  7.870,  4.090,  1.100, -0.120, 31.900, 37.700, 96.880, 248, 331
458,  -0.114, -0.450,  0.815, 18.210, 56.590, 14.380,  4.150,  0.670,  0.060, 31.870, 37.670, 96.850, 252, 266
459,  -0.116, -0.638,  0.894, -41.280, 55.350, 20.120,  4.700,  0.920,  0.060, 31.900, 37.640, 96.900, 247, 342
460,  -0.036, -0.561,  0.814, -77.330, 55.150, 23.360,  4.270,  0.790, -0.060, 31.850, 37.660, 96.930, 247, 274
461,  -0.057, -0.468,  0.768, -80.740, 53.300, 26.420,  5.070,  0.790,  0.180, 31.870, 37.690, 96.940, 249, 253
462,  -0.088, -0.560,  0.844, -48.730, 50.130, 27.860,  4.760,  1.340,  0.060, 31.890, 37.670, 96.940, 249, 275
463,  -0.125, -0.592,  0.899,  6.470, 47.130, 29.190,  4.390,  0.920,  0.060, 31.870, 37.680, 96.940, 247, 412
464,   0.011, -0.618,  0.790, 39.440, 50.810, 25.660,  4.880,  0.850,  0.000, 31.870, 37.710, 96.940, 249, 213
465,  -0.023, -0.433,  0.818, 92.860, 54.650, 20.010,  4.330,  0.790,  0.000, 31.920, 37.620, 96.940, 246, 305
466,  -0.156, -0.610,  0.843, 149.740, 55.190, 13.440,  4.580,  0.670,  0.120, 31.870, 37.630, 96.940, 247, 295
467,  -0.059, -0.610,  0.888, 183.630, 55.110, 10.340,  4.580,  1.220, -0.060, 31.870, 37.640, 96.940, 247, 346
468,  -0.025, -0.537,  0.766, 186.280, 56.900,  8.520,  4.460,  0.730,  0.120, 31.890, 37.680, 96.940, 249, 328
469,  -0.095, -0.469,  0.765, 151.200, 60.570,  6.310,  4.700,  0.670,  0.180, 31.850, 37.670, 96.940, 246, 275
470,  -0.120, -0.585,  0.901, 109.950, 64.450,  4.940,  4.270,  1.220, -0.060, 31.870, 37.740, 96.940, 248, 328
471,  -0.072, -0.621,  0.799, 84.770, 62.680,  5.860,  4.640,  0.610,  0.180, 31.920, 37.610, 96.940, 249, 322
472,  -0.013, -0.551,  0.776, 43.570, 58.060, 11.010,  4.270,  1.340, -0.060, 31.900, 37.690, 96.940, 248, 419
473,  -0.072, -0.472,  0.818, -13.870, 55.860, 17.020,  4.150,  1.340, -0.120, 31.900, 37.660, 96.940, 247, 327
474,  -0.150, -0.651,  0.866, -61.240, 55.210, 21.420,  4.880,  0.730,  0.120, 31.900, 37.670, 96.940, 248, 422
475,  -0.018, -0.547,  0.851, -83.590, 54.130, 24.680,  4.150,  1.280, -0.180, 31.890, 37.620, 96.940, 249, 286
476,  -0.054, -0.468,  0.766, -71.520, 52.700, 26.450,  4.210,  0.850,  0.240, 31.870, 37.690, 96.940, 247, 233
477,  -0.093, -0.590,  0.843, -28.800, 48.560, 28.040,  4.760,  0.920, -0.060, 31.870, 37.640, 96.940, 247, 247
478,  -0.123, -0.554,  0.879,  3.940, 47.140, 29.460,  4.030,  1.040, -0.120, 31.890, 37.740, 96.940, 246, 305
479,  -0.003, -0.599,  0.798, 33.670, 49.800, 26.090,  4.820,  0.730,  0.240, 31.900, 37.690, 96.940, 246, 451
480,  -0.031, -0.470,  0.765, 84.340, 53.830, 20.800,  4.460,  1.340,  0.060, 31.900, 37.710, 96.940, 250, 305
481,  -0.144, -0.549,  0.864, 138.450, 55.250, 15.500,  4.210,  0.670, -0.060, 31.870, 37.740, 96.940, 247, 316
482,  -0.063, -0.617,  0.866, 178.830, 55.420, 11.250,  4.460,  0.920, -0.120, 31.870, 37.700, 96.940, 248, 366
483,   0.018, -0.542,  0.810, 187.700, 56.770,  8.680,  4.390,  0.790, -0.060, 31.870, 37.670, 96.940, 246, 454
484,  -0.089, -0.487,  0.773, 159.460, 60.020,  6.190,  4.330,  0.550,  0.120, 31.870, 37.700, 96.940, 249, 651
485,  -0.113, -0.609,  0.891, 114.730, 64.990,  5.630,  4.460,  1.460,  0.000, 31.890, 37.690, 96.940, 247, 328
486,  -0.077, -0.587,  0.863, 90.530, 62.850,  6.120,  4.460,  0.610,  0.120, 31.850, 37.620, 96.940, 245, 376
487,  -0.021, -0.589,  0.729, 52.770, 58.450, 10.300,  4.820,  0.550, -0.060, 31.890, 37.600, 96.950, 248, 377
488,  -0.063, -0.452,  0.838, -1.570, 55.800, 16.330,  4.330,  1.400, -0.180, 31.870, 37.700, 96.940, 248, 266
489,  -0.142, -0.637,  0.841, -52.540, 55.540, 20.510,  4.820,  0.550,  0.180, 31.870, 37.610, 96.940, 245, 295
490,  -0.027, -0.573,  0.862, -81.420, 54.580, 23.250,  4.390,  1.340, -0.180, 31.870, 37.620, 96.940, 246, 382
491,  -0.017, -0.489,  0.749, -77.450, 52.500, 25.460,  4.210,  0.980, -0.120, 31.870, 37.600, 96.940, 245, 329
492,  -0.124, -0.542,  0.822, -39.920, 48.740, 26.790,  4.940,  0.610,  0.180, 31.890, 37.530, 96.940, 247, 252
493,  -0.106, -0.559,  0.908, -1.940, 46.790, 28.090,  4.150,  1.160, -0.180, 31.890, 37.630, 96.940, 248, 314
494,  -0.041, -0.568,  0.820, 24.880, 48.900, 25.830,  4.880,  0.610,  0.180, 31.890, 37.650, 96.940, 246, 253
495,  -0.023, -0.512,  0.765, 72.030, 53.000, 21.750,  4.640,  0.920,  0.000, 31.870, 37.660, 96.940, 247, 401
496,  -0.130, -0.519,  0.850, 128.970, 55.020, 14.730,  4.330,  1.040, -0.120, 31.870, 37.700, 96.940, 247, 320
497,  -0.084, -0.649,  0.898, 172.610, 55.620, 12.110,  4.700,  0.670,  0.000, 31.850, 37.650, 96.940, 247, 339
498,   0.018, -0.601,  0.781, 188.100, 56.490,  9.350,  4.520,  1.160, -0.180, 31.830, 37.680, 96.940, 249, 294
499,  -0.072, -0.427,  0.807, 168.730, 59.960,  6.870,  4.460,  0.550, -0.060, 31.890, 37.670, 96.940, 247, 302
